health_expenditures,treatment_locality,age_hh,educ_hh,dirtfloor,bathroom,hospital_distance
4.043493271,Yes,32,0,1,1,29.86938836
14.10909557,Yes,46,0,1,0,29.86938836
2.876380205,Yes,73,0,1,1,29.86938836
2.711312532,Yes,30,3,1,1,29.86938836
39.69018173,Yes,55,0,1,0,29.86938836
0,Yes,58,0,1,1,29.86938836
1.209502459,Yes,25,0,1,0,29.86938836
62.28311539,Yes,53,0,1,0,29.86938836
7.8761549,Yes,61,0,1,1,29.86938836
5.094997406,Yes,36,0,1,0,29.86938836
9.594592094,Yes,51,0,1,0,29.86938836
13.04484653,Yes,36,2,1,1,29.86938836
9.233595848,Yes,34,0,1,1,29.86938836
45.93022537,Yes,41,2,1,1,35.47325454
13.85418987,Yes,34,2,1,1,35.47325454
13.20921803,Yes,38,2,1,1,35.47325454
16.87989426,No,58,2,1,0,38.04157073
15.91279888,No,86,0,1,0,38.04157073
11.99742222,No,68,0,0,1,38.04157073
21.04492378,No,33,6,0,0,38.04157073
14.24277592,No,24,6,1,0,38.04157073
28.71199226,No,30,6,1,0,38.04157073
21.03461075,No,60,0,1,0,38.04157073
13.92633533,No,47,3,1,0,38.04157073
11.57399845,No,47,3,0,0,38.04157073
15.37751198,No,33,3,1,0,38.04157073
21.35102463,No,40,5,1,0,38.04157073
12.28180695,No,35,6,1,1,38.04157073
13.34075737,No,43,6,1,1,38.04157073
14.6080904,No,75,0,1,0,38.04157073
20.30884171,No,31,6,1,0,38.04157073
16.71984673,No,33,9,0,0,38.04157073
13.00313759,No,38,6,1,0,38.04157073
14.71060467,No,37,6,1,1,38.04157073
11.93551826,No,51,1,1,0,38.04157073
17.13971329,No,45,1,1,0,38.04157073
12.1728878,No,57,0,1,0,38.04157073
11.9341898,No,38,9,1,0,38.04157073
33.61929321,No,29,5,1,0,38.04157073
11.34122467,No,33,6,1,0,38.04157073
16.59686279,No,33,6,1,1,38.04157073
22.89278984,No,64,0,1,0,38.04157073
20.99020767,No,53,1,1,0,38.77127263
12.27132225,No,68,0,1,0,38.77127263
19.83310127,No,30,9,1,0,38.77127263
17.52845383,No,50,4,1,0,38.77127263
12.32797909,No,44,0,1,0,38.77127263
29.28227806,No,34,3,1,0,38.77127263
18.42308807,No,35,8,1,0,38.77127263
14.08001518,No,34,1,1,0,52.27688165
13.24315929,No,34,2,1,0,52.27688165
12.89916992,No,42,3,1,0,52.27688165
20.12938881,No,71,0,1,0,52.27688165
11.54265118,No,38,6,0,1,52.27688165
24.29393768,No,32,0,1,0,52.27688165
22.04625893,No,40,0,1,0,52.27688165
12.87884808,No,34,4,0,0,52.27688165
58.02036285,No,42,2,1,0,52.27688165
11.46019268,No,52,0,1,0,52.27688165
19.17280388,No,22,3,0,1,74.40507762
10.39851189,No,33,0,0,0,74.40507762
21.19801331,No,22,1,1,0,74.40507762
14.65770531,No,40,3,0,1,74.40507762
15.29228306,No,32,2,0,0,74.40507762
24.92370224,No,27,1,1,1,74.40507762
13.45775032,No,35,0,0,1,74.40507762
13.20263863,No,37,0,1,1,74.40507762
14.06396103,No,44,0,1,1,74.40507762
14.28381824,No,21,3,1,0,74.40507762
14.81498814,No,43,0,0,1,74.40507762
16.8810997,No,70,0,0,1,74.40507762
13.25011539,No,43,0,0,1,74.40507762
29.99157333,No,25,0,1,0,74.40507762
28.70983505,No,34,0,0,1,74.40507762
15.71903419,No,41,0,1,0,74.40507762
14.54953003,No,42,0,1,1,123.1103316
12.79310799,No,40,3,1,0,123.1103316
10.7943058,No,38,3,1,0,123.1103316
13.6321888,No,56,0,1,1,123.1103316
11.45198441,No,34,2,1,0,123.1103316
14.74104977,No,34,0,1,1,123.1103316
12.63307571,No,43,3,1,0,123.1103316
20.26516342,No,34,3,1,0,123.1103316
9.73404789,No,34,3,1,0,123.1103316
11.94508362,No,70,0,1,0,123.1103316
13.42515564,No,42,3,1,1,123.1103316
11.94801521,No,54,0,1,0,123.1103316
12.7475996,No,82,0,1,0,123.1103316
10.87011909,No,40,4,1,0,123.1103316
12.15173149,No,25,6,1,0,123.1103316
15.04098225,No,42,2,1,1,123.1103316
11.80715561,No,49,2,1,0,123.1103316
9.983942986,No,59,2,1,1,123.1103316
28.53762054,No,68,0,1,1,123.1103316
38.42993927,No,58,0,1,0,123.1103316
11.04805088,No,44,0,1,0,123.1103316
16.21253586,No,66,0,1,0,123.1103316
10.17689323,No,55,2,1,1,123.1103316
15.32154465,No,40,3,1,0,123.1103316
14.98748779,No,43,0,1,0,123.1103316
16.68155861,No,53,0,1,0,123.1103316
13.64201832,No,38,2,1,0,123.1103316
12.74869442,No,37,3,1,1,123.1103316
19.29087639,No,27,3,1,0,123.1103316
14.28257656,No,48,3,1,1,123.1103316
14.77365875,No,43,3,1,1,123.1103316
15.08411884,No,40,0,1,0,123.1103316
17.01075363,No,29,0,1,0,123.1103316
22.83901405,No,47,5,1,1,123.1103316
13.0041399,No,47,4,1,1,123.1103316
15.16363716,No,38,0,1,0,123.1103316
13.68772125,No,32,3,1,0,123.1103316
12.48359489,No,38,5,1,1,123.1103316
13.64024162,No,63,0,1,1,123.1103316
17.06137276,No,50,0,1,1,123.1103316
17.29961777,No,36,0,1,0,123.1103316
9.854366302,No,35,5,1,0,123.1103316
11.60401917,No,55,2,1,0,123.1103316
14.54257679,No,46,2,1,1,123.1103316
10.33137321,No,47,3,1,0,123.1103316
14.18450737,No,71,0,1,0,123.1103316
17.22660065,No,21,2,1,0,19.67954951
18.2810936,No,55,0,1,1,19.67954951
12.32178497,No,39,4,1,1,19.67954951
28.48260689,No,29,3,1,1,19.67954951
12.4813261,No,53,1,1,1,19.67954951
20.03204155,No,27,2,1,1,19.67954951
11.99981976,No,39,2,1,1,19.67954951
12.29976177,No,37,2,1,1,19.67954951
30.60350609,No,41,2,1,1,19.67954951
13.67206097,No,40,1,1,1,19.67954951
14.23619461,No,31,2,1,1,19.67954951
34.90112305,No,53,0,1,1,19.67954951
11.25563049,No,27,0,1,1,19.67954951
31.13239288,No,20,3,1,1,19.67954951
12.86452961,No,25,3,1,1,19.67954951
12.23802662,No,32,4,1,1,19.67954951
12.59970188,No,34,2,1,1,19.67954951
14.85718822,No,35,3,1,1,19.67954951
14.48075104,No,37,1,1,1,19.67954951
12.08236313,No,60,1,1,1,19.67954951
13.02341557,No,29,3,1,1,19.67954951
15.82859421,No,73,0,1,0,19.67954951
17.18006134,No,18,3,1,1,19.67954951
15.57113075,No,26,3,1,1,19.67954951
23.01511574,No,29,3,1,1,19.67954951
9.576627731,No,41,3,1,1,19.67954951
12.84548092,No,24,3,1,1,19.67954951
13.71934795,No,31,2,1,0,19.67954951
10.79999065,No,35,2,1,0,19.67954951
11.67703342,No,33,0.5,1,1,19.67954951
18.69665909,No,27,4,1,0,19.67954951
9.296061516,No,44,0.5,1,1,19.67954951
12.56330681,No,53,0,1,0,19.67954951
10.82760048,No,33,4,1,1,19.67954951
11.90673733,No,33,4,1,1,19.67954951
9.860666275,No,29,4,1,1,19.67954951
13.87804508,No,83,1,1,0,19.67954951
13.12851715,No,53,0,1,1,19.67954951
15.21461487,No,22,3,1,1,19.67954951
13.59779549,No,40,2,1,1,19.67954951
11.68250084,No,44,4,1,1,19.67954951
19.97410774,No,37,2,1,1,19.67954951
15.46817303,Yes,33,6,1,1,109.409971
14.24119091,Yes,61,0,1,0,109.409971
13.47850704,Yes,64,0,1,1,109.409971
14.61620808,Yes,45,0,1,1,109.409971
0,Yes,58,2,1,0,109.409971
0.545848072,Yes,39,6,1,1,109.409971
4.501364708,Yes,57,2,1,0,109.409971
3.998561144,Yes,52,6,1,1,109.409971
0,Yes,31,5,1,1,109.409971
0,Yes,44,6,1,1,109.409971
0,Yes,47,3,1,0,109.409971
0.359045208,Yes,33,9,1,1,109.409971
4.991005898,Yes,53,2,1,1,109.409971
0.658402622,Yes,28,6,1,1,109.409971
3.33372426,Yes,36,9,1,1,109.409971
0.408447444,Yes,34,5,1,0,109.409971
0,Yes,30,6,1,0,109.409971
0,Yes,32,0,1,0,109.409971
0.503083408,Yes,25,6,1,0,109.409971
9.126824379,Yes,22,6,1,1,109.409971
12.61205387,Yes,37,6,1,1,109.409971
0,Yes,30,6,1,0,109.409971
0.547475994,Yes,59,0,1,0,109.409971
0,Yes,40,5,1,1,109.409971
9.988873482,Yes,32,6,1,0,109.409971
0,Yes,42,6,1,1,109.409971
3.478601694,Yes,33,9,1,1,109.409971
0,Yes,30,6,1,1,109.409971
1.686828852,Yes,36,3,1,0,109.409971
1.0102036,Yes,39,1,1,0,109.409971
0,Yes,45,6,1,0,109.409971
23.22938156,Yes,37,4,1,0,109.409971
10.54177761,Yes,26,3,1,0,109.409971
3.974827051,Yes,55,3,0,1,109.409971
6.709903717,Yes,57,3,1,1,109.409971
14.34853458,Yes,33,1,1,0,109.409971
0,Yes,67,4,1,0,109.409971
7.47071743,Yes,43,6,1,0,109.409971
10.15834522,Yes,54,0,1,1,110.6255894
13.53291225,Yes,45,0,1,0,110.6255894
2.976034403,Yes,53,2,1,1,110.6255894
8.265004158,Yes,42,6,1,1,110.6255894
8.988371849,Yes,43,7,1,0,110.6255894
13.29124546,Yes,44,6,1,0,110.6255894
3.989601374,Yes,57,3,1,0,110.6255894
15.02824306,Yes,62,6,1,1,110.6255894
8.828269005,Yes,42,6,1,0,110.6255894
4.984431267,Yes,43,4,1,0,110.6255894
2.027124643,Yes,53,6,1,1,110.6255894
6.997450829,Yes,78,4,1,1,110.6255894
6.111646652,Yes,27,9,1,1,110.6255894
5.102068901,Yes,43,6,1,0,110.6255894
7.278967857,Yes,64,4,1,1,110.6255894
1.388543367,Yes,38,6,1,0,110.6255894
7.255148888,Yes,42,2,1,0,110.6255894
21.99694252,Yes,54,3,1,0,110.6255894
5.706792831,Yes,54,6,1,1,110.6255894
15.60245991,Yes,39,1,1,1,110.6255894
21.97339058,Yes,58,4,1,1,110.6255894
18.18820572,Yes,51,3,1,1,110.6255894
9.897093773,Yes,46,6,1,1,110.6255894
3.494858027,Yes,40,6,1,1,104.5653941
27.31710815,Yes,20,3,1,0,104.5653941
18.41465187,Yes,42,0,1,1,104.5653941
0.990188777,Yes,36,3,0,0,104.5653941
13.92766857,Yes,57,0,1,1,104.5653941
9.470194817,Yes,54,6,1,1,104.5653941
16.50609398,Yes,23,5,1,1,104.5653941
0,Yes,33,4,1,0,104.5653941
8.460328102,Yes,67,2,1,0,104.5653941
6.786021233,Yes,28,6,1,0,104.5653941
6.139008522,Yes,37,6,0,0,104.5653941
1.924340487,Yes,30,6,1,0,104.5653941
28.2861557,Yes,22,6,1,1,104.5653941
5.127988815,Yes,58,3,1,1,104.5653941
13.9121542,Yes,57,2,1,1,104.5653941
9.989224434,Yes,54,0,1,1,104.5653941
1.050982714,Yes,35,0,1,1,104.5653941
0,Yes,43,2,1,1,104.5653941
1.188579798,Yes,51,4,1,1,104.5653941
29.55748367,Yes,31,12,1,1,104.5653941
11.44717121,Yes,39,3,1,0,104.5653941
0,Yes,24,6,1,1,104.5653941
0,Yes,56,0,1,1,104.5653941
13.10622501,Yes,62,0,1,1,104.5653941
12.03065586,Yes,62,0,1,1,104.5653941
0,Yes,35,5,1,1,104.5653941
3.155441523,Yes,55,2,1,1,104.5653941
0,Yes,38,6,1,0,104.5653941
5.333774567,Yes,34,6,1,0,104.5653941
21.24566078,No,38,3,1,0,88.81916583
17.20819283,No,55,2,1,0,88.81916583
11.34103966,No,33,1,1,0,88.81916583
34.72926331,No,53,1,1,1,88.81916583
11.24838161,No,38,3,1,0,88.81916583
21.00362206,No,61,3,1,1,88.81916583
16.66954422,No,69,0,1,0,88.81916583
14.77969837,No,51,0,1,1,88.81916583
24.2136898,No,50,2,1,1,88.81916583
12.94606972,No,51,0,1,1,88.81916583
17.16856766,No,25,9,1,0,88.81916583
13.105196,No,52,1,1,1,88.81916583
13.84571934,No,39,6,1,0,88.81916583
10.15790176,No,48,1,1,0,88.81916583
9.909496307,No,33,3,1,1,88.81916583
21.61372757,No,31,2,1,0,88.81916583
28.78189087,No,31,3,1,1,88.81916583
12.65420914,No,54,0,1,0,88.81916583
13.0427494,No,74,0,1,0,88.81916583
30.58589745,No,67,0,1,1,88.81916583
25.20757675,No,48,3,1,0,88.81916583
20.504179,No,46,2,1,1,88.81916583
28.28609657,No,58,0,1,0,88.81916583
22.39577866,No,33,3,1,0,88.81916583
13.54154682,No,28,3,1,0,88.81916583
17.38104248,No,63,1,1,0,88.81916583
12.89687634,No,35,1,1,0,88.81916583
15.93994713,No,54,0,1,0,88.81916583
18.40063477,No,49,1,1,1,88.81916583
30.27931595,No,63,0,1,0,88.81916583
12.20173931,No,44,9,1,1,88.81916583
28.52489281,No,43,6,1,1,88.81916583
15.32115078,No,33,3,1,1,88.81916583
14.49858856,No,62,2,1,1,88.81916583
12.85906887,No,65,0,1,0,88.81916583
29.70975685,No,61,0,1,0,88.81916583
11.63048649,No,31,2,1,1,88.81916583
36.91953278,No,58,0,1,1,88.81916583
13.58477783,No,40,2,1,0,88.81916583
11.11369228,No,36,2,1,0,88.81916583
20.58277702,No,47,3,1,1,88.81916583
12.07677174,No,26,5,1,0,88.81916583
13.31208706,No,33,3,1,0,88.81916583
15.77072525,No,59,0,1,1,88.81916583
26.44358063,No,62,2,1,0,88.81916583
10.2092495,No,53,2,1,1,88.81916583
9.336585045,No,50,6,1,0,88.81916583
14.89387894,No,85,2,1,1,88.81916583
11.9680872,No,55,2,1,0,88.81916583
20.59412575,No,35,1,1,0,88.81916583
12.96046162,No,48,2,1,0,88.81916583
13.52116394,No,39,3,1,0,88.81916583
19.26576424,No,70,3,1,0,88.81916583
10.89119816,No,37,4,1,1,88.81916583
9.641693115,No,62,2,1,1,88.81916583
23.5065937,No,40,3,1,0,88.81916583
14.50328541,No,36,6,1,1,88.81916583
10.17313576,No,63,0,1,0,88.81916583
13.33534145,No,31,8,1,1,88.81916583
15.99564362,No,71,0,1,1,88.81916583
14.5450201,No,56,2,1,0,88.81916583
10.5059433,No,31,6,1,0,88.81916583
31.41790771,No,35,3,1,0,88.81916583
13.66100311,No,64,2,1,0,88.81916583
1.484419107,Yes,36,0,1,1,100.6204917
0.112585261,Yes,49,1,1,1,100.6204917
16.28913498,Yes,29,0,1,1,100.6204917
4.009461403,Yes,58,0,1,0,100.6204917
8.296689034,Yes,29,3,1,0,100.6204917
2.425011873,Yes,57,0,1,1,100.6204917
3.505631685,Yes,27,2,1,0,100.6204917
5.89251709,Yes,41,2,1,0,100.6204917
0,Yes,41,1,1,0,100.6204917
11.08335972,Yes,58,2,1,0,100.6204917
0,Yes,43,0,1,1,100.6204917
13.15146923,No,39,6,1,1,98.86914785
22.7175045,No,27,0,1,0,98.86914785
12.23231316,No,47,0,1,1,98.86914785
17.05566025,No,51,4,1,1,98.86914785
38.39671707,No,45,2,1,1,98.86914785
33.69749069,No,72,4,1,1,98.86914785
20.13449478,No,19,6,1,1,98.86914785
19.06889534,No,33,3,1,1,98.86914785
22.82538986,No,49,6,1,1,98.86914785
23.24738121,No,58,0,1,1,98.86914785
13.3620882,No,38,0,1,0,98.86914785
22.14050484,No,44,3,1,0,98.86914785
16.70144653,No,54,0,1,1,98.86914785
14.15143871,No,44,3,1,1,98.86914785
24.59744644,No,76,0,1,1,98.86914785
18.73869324,No,61,0,1,1,98.86914785
25.48961067,No,44,3,0,1,98.86914785
23.55147171,No,55,6,1,1,98.86914785
11.66997623,No,23,6,1,1,98.86914785
22.23753929,No,56,0,1,0,98.86914785
20.29039192,No,83,0,1,0,98.86914785
10.62059975,No,46,3,1,1,98.86914785
16.83053589,No,30,3,1,0,98.86914785
14.71879864,No,31,6,1,1,98.86914785
16.40255737,No,33,6,1,1,98.86914785
16.40716171,No,51,0,1,1,98.86914785
32.97528839,No,34,2,1,1,98.86914785
15.55422115,No,66,0,1,1,98.86914785
14.80714417,No,48,6,1,1,101.6961657
9.742563248,No,38,6,1,1,101.6961657
13.30939007,No,57,0,0,0,101.6961657
18.70019913,No,38,0,1,1,101.6961657
19.62974739,No,45,3,0,0,101.6961657
14.39756012,No,26,6,1,1,101.6961657
14.03613091,No,37,1,1,1,101.6961657
10.22635555,No,60,0,1,0,101.6961657
17.52362061,No,57,2,0,1,101.6961657
17.26890945,No,76,2,1,1,101.6961657
12.51688194,No,37,2,1,0,101.6961657
29.63437271,No,54,1,1,1,101.6961657
23.76050568,No,48,1,1,1,101.6961657
28.40692711,No,67,0,1,1,101.6961657
7.422495842,Yes,30,6,1,1,56.78873579
21.78005409,No,59,6,0,1,39.13451386
15.91346741,No,82,2,0,0,39.13451386
11.18257713,No,70,1,1,0,39.13451386
22.91446114,No,25,6,1,0,39.13451386
49.22414398,No,61,2,0,0,39.13451386
14.69525146,No,39,6,0,1,39.13451386
25.31575775,No,68,2,0,1,39.13451386
23.22620964,No,25,6,1,1,39.13451386
35.63764954,No,49,3,0,1,39.13451386
17.23003387,No,53,3,0,0,39.13451386
18.14453125,No,59,1,0,1,39.13451386
12.17528152,No,43,2,1,0,39.13451386
15.32560921,No,44,5,1,1,39.13451386
21.51841354,No,48,3,0,1,39.13451386
14.60344315,No,37,0,1,0,46.51593706
12.85153866,No,35,3,1,0,46.51593706
37.00543213,No,31,0,1,1,46.51593706
12.68794727,No,41,1,1,1,46.51593706
12.75907612,No,26,3,1,1,46.51593706
18.6412468,No,34,2,1,1,46.51593706
11.03435612,No,32,3,1,1,46.51593706
9.845411301,No,40,3,1,1,46.51593706
10.12570572,No,76,3,1,1,46.51593706
14.31659698,No,26,6,1,1,46.51593706
9.752199173,No,38,4,0,1,46.51593706
9.429554939,No,30,0,1,1,46.51593706
24.04437637,No,37,3,1,0,46.51593706
12.65672016,No,38,3,1,1,46.51593706
41.56783676,No,72,0,1,0,46.51593706
13.01101017,No,32,0,1,1,46.51593706
24.6289711,No,19,4,1,1,46.51593706
11.2355957,No,35,0,1,0,46.51593706
12.20957279,No,37,0,1,1,46.51593706
12.75517845,No,30,3,1,0,46.51593706
12.48369408,No,71,2,1,0,46.51593706
15.86270332,No,40,1,1,0,46.51593706
16.56204796,No,26,6,0,1,46.51593706
15.78157806,No,35,1,1,1,46.51593706
23.59203911,No,22,4,1,1,46.51593706
9.754240036,No,59,1,0,0,46.51593706
14.90789223,No,64,1,1,1,46.51593706
19.61745834,No,23,6,1,1,46.51593706
12.70595837,No,43,0,1,1,46.51593706
17.19099617,No,32,6,1,0,46.51593706
34.787323,No,28,9,1,1,46.51593706
11.88364124,No,43,0,1,1,46.51593706
16.2588501,No,56,3,0,1,46.51593706
14.29996204,No,26,0,1,1,46.51593706
11.78084469,No,33,2,1,1,46.51593706
11.15822983,No,25,6,1,1,46.51593706
17.40663147,No,40,0,1,1,46.51593706
15.21246338,No,57,3,1,0,46.51593706
18.52690315,No,33,0,1,0,46.51593706
13.39649391,No,35,3,0,1,46.51593706
16.02978134,No,31,3,1,0,46.51593706
17.51711655,No,46,3,1,0,46.51593706
14.32782555,No,32,5,1,1,35.15315852
15.03842545,No,35,6,1,0,35.15315852
23.8586483,No,44,1,1,1,35.15315852
21.39211845,No,32,5,1,1,35.15315852
43.01705933,No,68,0,1,1,35.15315852
22.7551384,No,50,0,1,1,35.15315852
21.44342995,No,61,2,1,0,35.15315852
11.31048775,No,43,1,1,1,35.15315852
19.13509369,No,25,6,1,1,35.15315852
15.51235199,No,28,3,1,0,35.15315852
24.10061073,No,53,3,0,1,35.15315852
20.38035011,No,35,2,1,0,35.15315852
15.11818886,No,46,0,1,1,35.15315852
32.73234558,No,25,4,1,0,35.15315852
14.85015488,No,50,4,1,1,35.15315852
24.91879082,No,55,2,1,0,35.15315852
11.05908585,No,31,4,1,1,35.15315852
15.09391689,No,64,2,1,1,35.15315852
16.69124603,No,35,2,1,0,35.15315852
24.01613235,No,38,3,1,0,35.15315852
19.59816933,No,74,0,1,0,35.15315852
0.278154552,Yes,27,1,1,0,134.2296088
13.69364452,Yes,78,0,1,0,134.2296088
2.386823893,Yes,46,2,1,1,134.2296088
0.700916469,Yes,45,3,0,0,134.2296088
21.74215317,Yes,33,7,1,0,134.2296088
2.616461039,Yes,36,6,1,0,134.2296088
6.619990349,Yes,70,2,1,0,32.41430085
10.70474911,Yes,35,6,1,0,32.41430085
3.371464968,Yes,62,0,0,0,32.41430085
12.14116192,Yes,35,6,0,1,32.41430085
2.997271776,Yes,59,2,0,1,32.41430085
24.38637733,No,59,0,1,0,33.07524773
20.55460548,No,67,0,1,0,33.07524773
22.21346092,No,52,4,0,0,33.07524773
18.23547363,No,35,1,1,0,33.07524773
16.04325104,No,45,6,0,0,33.07524773
15.96188164,No,40,6,1,0,33.07524773
22.35324287,No,49,2,0,0,33.07524773
13.61258698,No,21,6,0,1,34.70068413
16.66909409,No,78,0,1,0,34.70068413
21.66248512,No,20,9,1,0,34.70068413
26.8851757,No,60,3,0,0,34.70068413
14.30546474,No,64,4,1,0,34.70068413
29.22555733,No,24,6,1,0,34.70068413
17.10506058,No,34,4,1,0,34.70068413
20.07588768,No,52,0,1,0,34.70068413
11.85745811,No,30,0,1,0,34.70068413
25.53642273,No,28,5,1,0,34.70068413
14.07344055,No,38,6,0,0,34.70068413
32.18412018,No,50,1,1,0,34.70068413
27.80877876,No,50,1,1,0,34.70068413
10.76765728,Yes,41,5,1,1,128.6427977
11.69487286,Yes,23,5,0,1,128.6427977
14.69566822,Yes,27,0,0,1,128.6427977
19.31715202,Yes,82,2,0,1,128.6427977
0.054786872,Yes,28,4,0,0,44.3093801
3.095018625,Yes,31,3,1,0,44.3093801
11.41697216,Yes,30,3,0,0,44.3093801
24.55197144,Yes,31,4,0,0,44.3093801
11.535079,Yes,50,2,0,1,44.3093801
18.81180763,Yes,28,6,0,0,44.3093801
6.355819702,Yes,66,1,0,1,44.3093801
20.69704819,Yes,33,0,0,0,44.3093801
31.312397,Yes,42,2,0,0,48.05399954
2.65166688,Yes,42,9,1,1,42.45712579
6.040662766,Yes,32,12,0,0,42.45712579
20.05070496,Yes,33,1,1,0,42.45712579
5.632174492,Yes,36,3,1,0,42.45712579
3.242627382,Yes,42,0,1,0,42.45712579
0.527647197,Yes,45,3,1,0,42.45712579
5.91278553,Yes,31,0,1,0,42.45712579
16.67002487,Yes,53,3,1,0,42.45712579
7.603482246,Yes,22,6,1,0,42.45712579
5.415661812,Yes,29,4,1,0,42.45712579
7.081849098,Yes,43,2,1,0,42.45712579
4.795136452,Yes,51,2,1,0,42.45712579
11.27148819,No,28,9,1,1,21.57571492
21.42031097,No,76,2,1,1,21.57571492
11.01582336,No,29,8,1,1,21.57571492
28.19549942,No,61,2,1,1,21.57571492
11.72702122,No,32,1,1,1,21.57571492
19.03136826,No,51,1,1,1,21.57571492
15.88556862,No,27,9,1,1,21.57571492
16.63528824,No,25,6,1,1,21.57571492
11.58025837,No,34,0,1,1,21.57571492
14.88931751,No,61,1,1,1,21.57571492
15.57768536,No,56,2,1,1,21.57571492
33.12503052,No,70,0,1,1,21.57571492
15.71805859,No,20,0,1,1,21.57571492
17.86594009,No,61,0,1,0,21.57571492
29.51744652,No,65,0,1,1,21.57571492
29.88669777,No,25,9,1,1,21.57571492
11.91411591,No,80,0,1,1,162.7488114
25.65115356,No,27,4,1,0,162.7488114
33.21968079,No,57,0,1,1,162.7488114
31.70695305,No,53,0,1,1,162.7488114
11.31893444,No,52,3,0,1,162.7488114
11.31294537,No,42,3,1,1,162.7488114
17.10258102,No,29,6,1,1,162.7488114
22.30471992,No,40,3,1,1,162.7488114
26.06789589,No,43,3,1,1,162.7488114
20.20959091,No,30,6,1,1,162.7488114
9.916697502,No,45,2,0,1,162.7488114
30.3092289,No,21,0,1,0,152.4683407
21.4636898,No,28,4,1,0,152.4683407
16.13454056,No,30,6,1,1,152.4683407
12.07773113,No,40,0,1,1,152.4683407
12.70363331,No,35,2,1,1,152.4683407
10.82252502,No,32,4,1,0,152.4683407
11.6964159,No,45,2,1,0,152.4683407
21.76222992,No,47,0,1,0,152.4683407
14.4735117,No,37,1,1,1,152.4683407
18.01686287,No,54,0,1,0,152.4683407
19.64789009,No,37,0,1,1,152.4683407
17.20916748,No,32,4,1,0,152.4683407
12.9250555,No,23,2,1,0,152.4683407
11.57980633,No,37,2,1,0,152.4683407
0,Yes,43,0.5,1,0,114.7633924
0,Yes,42,2,1,1,114.7633924
0,Yes,58,3,1,1,114.7633924
7.193629265,Yes,54,5,1,1,114.7633924
0.727365673,Yes,30,1,1,1,114.7633924
0,Yes,79,0,1,0,114.7633924
0,Yes,32,4,1,0,114.7633924
27.22310829,Yes,67,0,1,0,124.8199663
20.91004753,Yes,64,0,1,0,124.8199663
14.73849201,Yes,61,0,1,0,124.8199663
19.54153442,Yes,57,0,1,0,124.8199663
8.258990288,Yes,39,3,1,0,124.8199663
19.09117317,Yes,41,0,1,0,124.8199663
19.06328964,Yes,61,0,1,0,124.8199663
10.60381031,Yes,24,4,1,0,124.8199663
37.90473938,Yes,79,0,1,0,124.8199663
30.54859352,Yes,76,2,1,0,124.8199663
18.19957924,Yes,69,0,0,0,124.8199663
17.08090591,Yes,47,0,0,1,135.4732181
10.25463581,Yes,33,6,0,0,135.4732181
9.696862221,Yes,26,0,0,1,135.4732181
33.64611053,Yes,74,0,1,1,135.4732181
13.62207222,Yes,29,12,0,1,135.4732181
24.34106064,Yes,60,3,0,0,135.4732181
28.38731956,Yes,61,0,1,0,135.4732181
42.49882507,Yes,52,2,0,1,135.4732181
11.02814388,Yes,73,2,0,1,163.841865
14.55337811,Yes,41,3,1,0,163.841865
15.72915268,Yes,69,0,0,1,163.841865
8.920248985,Yes,53,0,1,1,163.841865
11.72123718,Yes,48,0,1,0,163.841865
10.86530876,Yes,39,0,1,1,163.841865
20.819067,Yes,45,0,1,0,163.841865
12.86752892,Yes,28,6,0,1,163.841865
10.47364616,Yes,42,6,0,0,163.841865
11.16467571,Yes,24,6,1,1,163.841865
10.56702614,Yes,48,0,1,0,163.841865
13.82550812,Yes,51,6,0,1,163.841865
9.445123672,Yes,71,0,1,0,163.841865
8.714334488,Yes,58,0,1,0,163.841865
16.41567612,Yes,49,3,0,1,163.841865
8.635565758,Yes,42,0,0,1,163.841865
9.087040901,Yes,53,0,1,0,163.841865
17.68465996,Yes,57,1,0,0,163.841865
17.18032265,Yes,58,0,1,0,163.841865
9.091816902,Yes,55,0,1,1,163.841865
9.597089767,Yes,66,0,1,0,163.841865
10.01359272,Yes,71,0,0,1,163.841865
29.05344009,Yes,63,3,1,0,163.841865
15.74761868,Yes,46,0,1,1,132.0014944
45.02782822,Yes,23,5,1,0,132.0014944
13.52735901,Yes,41,0,1,1,132.0014944
11.76695442,Yes,49,6,0,0,132.0014944
13.16277885,Yes,61,0,1,1,132.0014944
11.72337532,Yes,46,6,0,1,132.0014944
14.85472202,Yes,77,3,1,1,147.6587297
21.10476494,Yes,55,0,0,1,147.6587297
11.02143669,Yes,27,2.839874744,0,0,107.6778667
9.415305138,Yes,49,0,1,0,112.7670071
11.66026878,Yes,66,0,1,0,112.7670071
41.11470413,Yes,35,16,1,1,112.7670071
11.82200146,Yes,38,2,1,0,112.7670071
11.63115311,Yes,41,0,0,0,112.7670071
12.7576561,Yes,49,2.839874744,1,0,112.7670071
15.39493561,Yes,66,0,1,0,112.7670071
9.467553139,Yes,51,0,0,0,112.7670071
18.81493378,Yes,50,0,1,0,112.7670071
